Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category
ORD876,Papa John's,"Omaha, NE",2026-02-28 18:30:00,2026-02-28 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,February,Online
ORD877,Little Caesars,"Louisville, KY",2026-03-01 19:45:00,2026-03-01 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,March,Online
ORD878,Marco's Pizza,"Milwaukee, WI",2026-03-02 20:00:00,2026-03-02 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD879,Domino's,"Albuquerque, NM",2026-03-03 19:15:00,2026-03-03 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,March,Online
ORD880,Pizza Hut,"Atlanta, GA",2026-03-04 20:30:00,2026-03-04 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,March,Online
ORD881,Papa John's,"Omaha, NE",2026-03-05 18:00:00,2026-03-05 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,March,Online
ORD882,Little Caesars,"Louisville, KY",2026-03-06 19:15:00,2026-03-06 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,March,Online
ORD883,Marco's Pizza,"Milwaukee, WI",2026-03-07 20:30:00,2026-03-07 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,March,Offline
ORD884,Domino's,"Albuquerque, NM",2026-03-08 19:00:00,2026-03-08 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,March,Online
ORD885,Pizza Hut,"Atlanta, GA",2026-03-09 20:15:00,2026-03-09 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,March,Online
ORD886,Papa John's,"Omaha, NE",2026-03-10 18:30:00,2026-03-10 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,March,Online
ORD887,Little Caesars,"Louisville, KY",2026-03-11 19:45:00,2026-03-11 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,March,Online
ORD888,Marco's Pizza,"Milwaukee, WI",2026-03-12 20:00:00,2026-03-12 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD889,Domino's,"Albuquerque, NM",2026-03-13 19:15:00,2026-03-13 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,March,Online
ORD890,Pizza Hut,"Atlanta, GA",2026-03-14 20:30:00,2026-03-14 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,March,Online
ORD891,Papa John's,"Omaha, NE",2026-03-15 18:00:00,2026-03-15 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,March,Online
ORD892,Little Caesars,"Louisville, KY",2026-03-16 19:15:00,2026-03-16 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,March,Online
ORD893,Marco's Pizza,"Milwaukee, WI",2026-03-17 20:30:00,2026-03-17 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD894,Papa John's,"Omaha, NE",2026-03-18 18:00:00,2026-03-18 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,March,Online
ORD895,Little Caesars,"Louisville, KY",2026-03-19 19:15:00,2026-03-19 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,March,Online
ORD896,Marco's Pizza,"Milwaukee, WI",2026-03-20 20:30:00,2026-03-20 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD897,Domino's,"Albuquerque, NM",2026-03-21 19:00:00,2026-03-21 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,March,Online
ORD898,Pizza Hut,"Atlanta, GA",2026-03-22 20:15:00,2026-03-22 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,March,Online
ORD899,Papa John's,"Omaha, NE",2026-03-23 18:30:00,2026-03-23 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,March,Online
ORD900,Little Caesars,"Louisville, KY",2026-03-24 19:45:00,2026-03-24 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,March,Online
ORD901,Marco's Pizza,"Milwaukee, WI",2026-03-25 20:00:00,2026-03-25 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD902,Domino's,"Albuquerque, NM",2026-03-26 19:15:00,2026-03-26 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,March,Online
ORD903,Pizza Hut,"Atlanta, GA",2026-03-27 20:30:00,2026-03-27 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,March,Online
ORD904,Papa John's,"Omaha, NE",2026-03-28 18:00:00,2026-03-28 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,March,Online
ORD905,Little Caesars,"Louisville, KY",2026-03-29 19:15:00,2026-03-29 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,March,Online
ORD906,Marco's Pizza,"Milwaukee, WI",2026-03-30 20:30:00,2026-03-30 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,March,Offline
ORD907,Domino's,"Albuquerque, NM",2026-03-31 19:00:00,2026-03-31 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,March,Online
ORD908,Pizza Hut,"Atlanta, GA",2026-04-01 20:15:00,2026-04-01 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,April,Online
ORD909,Papa John's,"Omaha, NE",2026-04-02 18:30:00,2026-04-02 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,April,Online
ORD910,Little Caesars,"Louisville, KY",2026-04-03 19:45:00,2026-04-03 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,April,Online
ORD911,Marco's Pizza,"Milwaukee, WI",2026-04-04 20:00:00,2026-04-04 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,April,Offline
ORD912,Domino's,"Albuquerque, NM",2026-04-05 19:15:00,2026-04-05 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,April,Online
ORD913,Pizza Hut,"Atlanta, GA",2026-04-06 20:30:00,2026-04-06 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,April,Online
ORD914,Papa John's,"Omaha, NE",2026-04-07 18:00:00,2026-04-07 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,April,Online
ORD915,Little Caesars,"Louisville, KY",2026-04-08 19:15:00,2026-04-08 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,April,Online
ORD916,Marco's Pizza,"Milwaukee, WI",2026-04-09 20:30:00,2026-04-09 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,April,Offline
ORD917,Domino's,"Albuquerque, NM",2026-04-10 19:00:00,2026-04-10 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,April,Online
ORD918,Pizza Hut,"Atlanta, GA",2026-04-11 20:15:00,2026-04-11 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,April,Online
ORD919,Papa John's,"Omaha, NE",2026-04-12 18:30:00,2026-04-12 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,April,Online
ORD920,Little Caesars,"Louisville, KY",2026-04-13 19:45:00,2026-04-13 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,April,Online
ORD921,Marco's Pizza,"Milwaukee, WI",2026-04-14 20:00:00,2026-04-14 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,April,Offline
ORD922,Papa John's,"Omaha, NE",2026-04-15 18:00:00,2026-04-15 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,April,Online
ORD923,Little Caesars,"Louisville, KY",2026-04-16 19:15:00,2026-04-16 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,April,Online
ORD924,Marco's Pizza,"Milwaukee, WI",2026-04-17 20:30:00,2026-04-17 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,April,Offline
ORD925,Domino's,"Albuquerque, NM",2026-04-18 19:00:00,2026-04-18 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,April,Online
ORD926,Pizza Hut,"Atlanta, GA",2026-04-19 20:15:00,2026-04-19 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,April,Online
ORD927,Papa John's,"Omaha, NE",2026-04-20 18:30:00,2026-04-20 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,April,Online
ORD928,Little Caesars,"Louisville, KY",2026-04-21 19:45:00,2026-04-21 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,April,Online
ORD929,Marco's Pizza,"Milwaukee, WI",2026-04-22 20:00:00,2026-04-22 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,April,Offline
ORD930,Domino's,"Albuquerque, NM",2026-04-23 19:15:00,2026-04-23 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,April,Online
ORD931,Pizza Hut,"Atlanta, GA",2026-04-24 20:30:00,2026-04-24 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,April,Online
ORD932,Papa John's,"Omaha, NE",2026-04-25 18:00:00,2026-04-25 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,April,Online
ORD933,Little Caesars,"Louisville, KY",2026-04-26 19:15:00,2026-04-26 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,April,Online
ORD934,Marco's Pizza,"Milwaukee, WI",2026-04-27 20:30:00,2026-04-27 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,April,Offline
ORD935,Domino's,"Albuquerque, NM",2026-04-28 19:00:00,2026-04-28 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,April,Online
ORD936,Pizza Hut,"Atlanta, GA",2026-04-29 20:15:00,2026-04-29 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,April,Online
ORD937,Papa John's,"Omaha, NE",2026-04-30 18:30:00,2026-04-30 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,April,Online
ORD938,Little Caesars,"Louisville, KY",2026-05-01 19:45:00,2026-05-01 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,May,Online
ORD939,Marco's Pizza,"Milwaukee, WI",2026-05-02 20:00:00,2026-05-02 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,May,Offline
ORD940,Domino's,"Albuquerque, NM",2026-05-03 19:15:00,2026-05-03 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,May,Online
ORD941,Pizza Hut,"Atlanta, GA",2026-05-04 20:30:00,2026-05-04 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,May,Online
ORD942,Papa John's,"Omaha, NE",2026-05-05 18:00:00,2026-05-05 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,May,Online
ORD943,Little Caesars,"Louisville, KY",2026-05-06 19:15:00,2026-05-06 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,May,Online
ORD944,Marco's Pizza,"Milwaukee, WI",2026-05-07 20:30:00,2026-05-07 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,May,Offline
ORD945,Domino's,"Albuquerque, NM",2026-05-08 19:00:00,2026-05-08 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,May,Online
ORD946,Pizza Hut,"Atlanta, GA",2026-05-09 20:15:00,2026-05-09 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,May,Online
ORD947,Papa John's,"Omaha, NE",2026-05-10 18:30:00,2026-05-10 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,May,Online
ORD948,Little Caesars,"Louisville, KY",2026-05-11 19:45:00,2026-05-11 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,May,Online
ORD949,Marco's Pizza,"Milwaukee, WI",2026-05-12 20:00:00,2026-05-12 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,May,Offline
ORD950,Papa John's,"Omaha, NE",2026-05-13 18:00:00,2026-05-13 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,May,Online
ORD951,Little Caesars,"Louisville, KY",2026-05-14 19:15:00,2026-05-14 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,May,Online
ORD952,Marco's Pizza,"Milwaukee, WI",2026-05-15 20:30:00,2026-05-15 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,May,Offline
ORD953,Domino's,"Albuquerque, NM",2026-05-16 19:00:00,2026-05-16 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,May,Online
ORD954,Pizza Hut,"Atlanta, GA",2026-05-17 20:15:00,2026-05-17 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,May,Online
ORD955,Papa John's,"Omaha, NE",2026-05-18 18:30:00,2026-05-18 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,May,Online
ORD956,Little Caesars,"Louisville, KY",2026-05-19 19:45:00,2026-05-19 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,May,Online
ORD957,Marco's Pizza,"Milwaukee, WI",2026-05-20 20:00:00,2026-05-20 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,May,Offline
ORD958,Domino's,"Albuquerque, NM",2026-05-21 19:15:00,2026-05-21 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,May,Online
ORD959,Pizza Hut,"Atlanta, GA",2026-05-22 20:30:00,2026-05-22 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,May,Online
ORD960,Papa John's,"Omaha, NE",2026-05-23 18:00:00,2026-05-23 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,TRUE,6,0.6,May,Online
ORD961,Little Caesars,"Louisville, KY",2026-05-24 19:15:00,2026-05-24 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,TRUE,5,0.833333333,May,Online
ORD962,Marco's Pizza,"Milwaukee, WI",2026-05-25 20:30:00,2026-05-25 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,May,Offline
ORD963,Domino's,"Albuquerque, NM",2026-05-26 19:00:00,2026-05-26 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,May,Online
ORD964,Pizza Hut,"Atlanta, GA",2026-05-27 20:15:00,2026-05-27 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,May,Online
ORD965,Papa John's,"Omaha, NE",2026-05-28 18:30:00,2026-05-28 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,May,Online
ORD966,Little Caesars,"Louisville, KY",2026-05-29 19:45:00,2026-05-29 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,May,Online
ORD967,Marco's Pizza,"Milwaukee, WI",2026-05-30 20:00:00,2026-05-30 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,May,Offline
ORD968,Domino's,"Albuquerque, NM",2026-05-31 19:15:00,2026-05-31 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,May,Online
ORD969,Pizza Hut,"Atlanta, GA",2026-06-01 20:30:00,2026-06-01 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,June,Online
ORD970,Papa John's,"Omaha, NE",2026-06-02 18:00:00,2026-06-02 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,June,Online
ORD971,Little Caesars,"Louisville, KY",2026-06-03 19:15:00,2026-06-03 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,June,Online
ORD972,Marco's Pizza,"Milwaukee, WI",2026-06-04 20:30:00,2026-06-04 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,June,Offline
ORD973,Domino's,"Albuquerque, NM",2026-06-05 19:00:00,2026-06-05 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,June,Online
ORD974,Pizza Hut,"Atlanta, GA",2026-06-06 20:15:00,2026-06-06 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,June,Online
ORD975,Papa John's,"Omaha, NE",2026-06-07 18:30:00,2026-06-07 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,June,Online
ORD976,Little Caesars,"Louisville, KY",2026-06-08 19:45:00,2026-06-08 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,June,Online
ORD977,Marco's Pizza,"Milwaukee, WI",2026-06-09 20:00:00,2026-06-09 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,June,Offline
ORD978,Papa John's,"Omaha, NE",2026-06-10 18:00:00,2026-06-10 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,June,Online
ORD979,Little Caesars,"Louisville, KY",2026-06-11 19:15:00,2026-06-11 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,June,Online
ORD980,Marco's Pizza,"Milwaukee, WI",2026-06-12 20:30:00,2026-06-12 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,June,Offline
ORD981,Domino's,"Albuquerque, NM",2026-06-13 19:00:00,2026-06-13 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,June,Online
ORD982,Pizza Hut,"Atlanta, GA",2026-06-14 20:15:00,2026-06-14 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,June,Online
ORD983,Papa John's,"Omaha, NE",2026-06-15 18:30:00,2026-06-15 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,June,Online
ORD984,Little Caesars,"Louisville, KY",2026-06-16 19:45:00,2026-06-16 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,June,Online
ORD985,Marco's Pizza,"Milwaukee, WI",2026-06-17 20:00:00,2026-06-17 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,June,Offline
ORD986,Domino's,"Albuquerque, NM",2026-06-18 19:15:00,2026-06-18 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,June,Online
ORD987,Pizza Hut,"Atlanta, GA",2026-06-19 20:30:00,2026-06-19 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,June,Online
ORD988,Papa John's,"Omaha, NE",2026-06-20 18:00:00,2026-06-20 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,TRUE,6,0.6,June,Online
ORD989,Little Caesars,"Louisville, KY",2026-06-21 19:15:00,2026-06-21 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,TRUE,5,0.833333333,June,Online
ORD990,Marco's Pizza,"Milwaukee, WI",2026-06-22 20:30:00,2026-06-22 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,June,Offline
ORD991,Domino's,"Albuquerque, NM",2026-06-23 19:00:00,2026-06-23 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,June,Online
ORD992,Pizza Hut,"Atlanta, GA",2026-06-24 20:15:00,2026-06-24 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,June,Online
ORD993,Papa John's,"Omaha, NE",2026-06-25 18:30:00,2026-06-25 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,June,Online
ORD994,Little Caesars,"Louisville, KY",2026-06-26 19:45:00,2026-06-26 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,June,Online
ORD995,Marco's Pizza,"Milwaukee, WI",2026-06-27 20:00:00,2026-06-27 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,June,Offline
ORD996,Domino's,"Albuquerque, NM",2026-06-28 19:15:00,2026-06-28 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,June,Online
ORD997,Pizza Hut,"Atlanta, GA",2026-06-29 20:30:00,2026-06-29 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,June,Online
ORD998,Papa John's,"Omaha, NE",2026-06-30 18:00:00,2026-06-30 18:30:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,6,0.6,June,Online
ORD999,Little Caesars,"Louisville, KY",2026-07-01 19:15:00,2026-07-01 19:45:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,July,Online
ORD1000,Marco's Pizza,"Milwaukee, WI",2026-07-02 20:30:00,2026-07-02 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,July,Offline
ORD1001,Domino's,"Albuquerque, NM",2026-07-03 19:00:00,2026-07-03 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,July,Online
ORD1002,Pizza Hut,"Atlanta, GA",2026-07-04 20:15:00,2026-07-04 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,July,Online
ORD1003,Papa John's,"Omaha, NE",2026-07-05 18:30:00,2026-07-05 19:00:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,6,0.6,July,Online
ORD1004,Little Caesars,"Louisville, KY",2026-07-06 19:45:00,2026-07-06 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,July,Online
ORD1005,Marco's Pizza,"Milwaukee, WI",2026-07-07 20:00:00,2026-07-07 20:30:00,30,Medium,Margarita,3,4.5,Medium,UPI,TRUE,FALSE,6.666666667,0.666666667,July,Online
